step,key,value,timestamp
62,value/explained_variance,-1.186687764498373e-06,1756155574
62,optim/lr,0.001,1756155574
63,loss/total,33445789040640.0,1756155575
63,loss/policy,0.00036252041657765705,1756155575
63,loss/value,66891578081280.0,1756155575
63,loss/entropy,2.3440140088399253,1756155575
63,perf/fps,2.774267670708324,1756155575
63,value/explained_variance,0.0,1756155575
63,optim/lr,0.001,1756155575
64,loss/total,15628417.666666666,1756155576
64,loss/policy,-0.006147906184196472,1756155576
64,loss/value,31256835.333333332,1756155576
64,loss/entropy,2.6329281330108643,1756155576
64,perf/fps,2.814167919840636,1756155576
64,value/explained_variance,-3.621255834307391e-06,1756155576
64,optim/lr,0.001,1756155576
65,loss/total,478350398805.3333,1756155577
65,loss/policy,4.1956702868143715e-05,1756155577
65,loss/value,956700797610.6666,1756155577
65,loss/entropy,2.523741881052653,1756155577
65,perf/fps,2.8544486286947484,1756155577
65,value/explained_variance,0.0,1756155577
65,optim/lr,0.001,1756155577
66,loss/total,247974996650.66666,1756155577
66,loss/policy,-0.0003940028448899587,1756155577
66,loss/value,495949993301.3333,1756155577
66,loss/entropy,2.4011091391245523,1756155577
66,perf/fps,2.8957721371363263,1756155577
66,value/explained_variance,0.0,1756155577
66,optim/lr,0.001,1756155577
67,loss/total,88466058641408.0,1756155578
67,loss/policy,0.0002553618202606837,1756155578
67,loss/value,176932117282816.0,1756155578
67,loss/entropy,2.4136404991149902,1756155578
67,perf/fps,2.9372128535210438,1756155578
67,value/explained_variance,-1.051739482171854e-07,1756155578
67,optim/lr,0.001,1756155578
68,loss/total,2657701.5,1756155579
68,loss/policy,-0.0036876853555440903,1756155579
68,loss/value,5315403.0,1756155579
68,loss/entropy,2.3785703976949057,1756155579
68,perf/fps,2.9784271095956134,1756155579
68,value/explained_variance,8.554152853301744e-05,1756155579
68,optim/lr,0.001,1756155579
69,loss/total,234369509053781.34,1756155579
69,loss/policy,0.001112305869658788,1756155579
69,loss/value,468739018107562.7,1756155579
69,loss/entropy,2.4367850621541343,1756155579
69,perf/fps,3.019616911126812,1756155579
69,value/explained_variance,0.0,1756155579
69,optim/lr,0.001,1756155579
70,loss/total,18928569002.666668,1756155580
